,GAME_ID,PERSON_ID,TEAM_ID,SHOT_ORDER,SV_GAME_ID,SV_PLAYER_ID,SV_TEAM_ID,SHOT_RESULT,PERIOD,GAME_CLOCK,WALL_CLOCK,DRIBBLES,SHOT_DIST,TOUCH_TIME,CLOSE_DEF_PERSON_ID,CLOSE_DEF_SV_PLAYER_ID,CLOSE_DEF_DIST,PTS_TYPE,FGM,FGA,PTS,ASSISTS
0,21600001,2747,1610612739,10,2016102505,3835,5,missed,3,7110,1477440000000.0,0,25.8,0.72,2546,3706,6.47,3,0,1,0,-1
1,21600001,101112,1610612739,1,2016102505,3934,5,missed,2,7080,1477440000000.0,0,21.73,0.64,203124,5083,5.06,3,0,1,0,-1
2,21600001,203200,1610612752,5,2016102505,5142,18,missed,4,7040,1477450000000.0,8,23.47,6.29,2399,3601,5.56,2,0,1,0,-1
3,21600001,201565,1610612752,1,2016102505,4387,18,made,1,7030,1477440000000.0,2,0.76,2.52,201567,4391,0.9,2,1,1,2,-1
4,21600001,101112,1610612739,5,2016102505,3934,5,missed,4,6930,1477450000000.0,0,23.78,0.72,203200,5142,9.43,3,0,1,0,-1
5,21600001,203200,1610612752,1,2016102505,5142,18,missed,2,6930,1477440000000.0,2,19.07,1.56,2399,3601,2.99,2,0,1,0,-1
6,21600001,2546,1610612752,11,2016102505,3706,18,missed,3,6930,1477440000000.0,4,13.04,3.64,201567,4391,3.8,2,0,1,0,-1
7,21600001,201567,1610612739,1,2016102505,4391,5,missed,1,6900,1477440000000.0,1,5.54,1.32,2546,3706,2.25,2,0,1,0,-1
8,21600001,202681,1610612739,8,2016102505,4840,5,missed,2,6870,1477440000000.0,5,1.19,4.04,203200,5142,1.55,2,0,1,0,-1
9,21600001,201565,1610612752,15,2016102505,4387,18,missed,4,6830,1477450000000.0,8,9.14,7.36,202732,4935,2.48,2,0,1,0,-1
10,21600001,202681,1610612739,9,2016102505,4840,5,missed,2,6820,1477440000000.0,0,23.89,1.13,1626195,5495,12.32,3,0,1,0,-1
